review_id,product_id,user_id,rating,title,review_text
3731,117,U3731,5.0,Nice.,herbal essence bio renew vitamin cocoa butter conditioner protect hairs future breakage awesome conditioner soft shiny
3732,117,U3732,5.0,Amazing.,bought shampoo category herbal essences trust duo save
3733,117,U3733,5.0,Best results.,ordered conditioner shampoo word totally herbal safe
3734,117,U3734,5.0,Best Conditioning Product.,absolutely conditioner day soft manageable
3735,117,U3735,5.0,Awesome conditioner.,totally loved conditioner brand impressed quality putting actual cocoa butter smell super soft range
3736,117,U3736,5.0,Awesome,conditioner suitable type reduce damage soft fragrance easily apply texture evenly spread shiny
3737,117,U3737,5.0,Superb conditioner,coca butter conditioner soft butter wahoo result soft
3738,117,U3738,5.0,Worth buying,conditioner smell easily apply texture evenly spread shiny proper conditioning
3739,117,U3739,4.0,Good conditioner,soft smell
3740,117,U3740,5.0,Amazing,dry frizzy conditioner silky silkiness stay
3741,117,U3741,5.0,Best conditioner...,buy mom herbal essence cocoa butter conditioner dull damage smell refreshing soothing
3742,117,U3742,5.0,Good one,recommended friend month share review smell superb
3743,117,U3743,5.0,Smells really good,awesome conditioner mild fragrance
3744,117,U3744,5.0,Huge fan,previously argan oil wanted not disappointed absolutely fragrance chef's kiss
3745,117,U3745,5.0,Very impressed,smell divine shiny cocoa butter shampoo super impressed highly recommend
3746,117,U3746,4.0,Good product,smell strengthen soft
3747,117,U3747,4.0,Best combo I've ever used,shampoo result shiny healthy
3748,117,U3748,4.0,Disappointing!,shampoo pricy not claim leaves dry frizzy hard manage
3749,117,U3749,4.0,This conditioner is amazing !!,strengthen protect damage give
3750,117,U3750,2.0,Not as good,expected lot no
3751,117,U3751,2.0,Not for my naturally wavy hair,conditioner dry curly not naturally wavy oily heavy feel never washed thick oil residue
3752,117,U3752,2.0,Sad,feel experienced immense fall
3753,117,U3753,1.0,Excess hair fall,thing conditioner shampoo smell started falling crazy buying smell not quality
3754,117,U3754,1.0,Worst shampoo and conditioner i have ever tried.,started fall causing loss not buy shampoo shit
3755,117,U3755,4.0,Perfect Hair Care Product,care coloured treated soft visibily shinier
3756,117,U3756,5.0,One of the best conditioner.,bought shampoo conditioner trust smell fallen conditioner leave
3757,117,U3757,5.0,Perfect,conditioner making strong healthy application feel
3758,117,U3758,5.0,"No frizz, super moisturized, soft hair.",today absolutely find bouncy soft smell started morning styling normal no frizz super moisturize soft
3759,117,U3759,5.0,Fabulous!,conditioner controlling damage dry scalp soft silky smell refreshing pleasant
3760,117,U3760,5.0,Fantastic.,excellent fragrance stay intact hour mood fresh lively conditioner fabulous keeping soft healthy
3761,117,U3761,5.0,Devoid of harmful chemicals and safe for hair,avoid conditioner feel conditioner fluffy fluffy feathery conditioner feathery fluffy texture devoid harmful chemical parabens colorants gluten everyday sun pollution day herbal essence cocoa butter shampoo result awesome soft looked shiny fluffy feel pleasant fragrance hour natural not damage
3762,117,U3762,5.0,Amazing Conditioner,conditioner soft silky suggested shampoo smell
3763,117,U3763,5.0,Conditioning,bought cocoa butter variant act conditioner worked till smell
3764,117,U3764,5.0,Best product,shampoo conditioner frizzy unmanageable satisfied result
3765,117,U3765,4.0,Softened my hair.,shampoo control frizz level
3766,117,U3766,4.0,Average good,regular conditioner part natural thing not parabens lot fragrance stay strong day mind not thick moisturizing strengthening
3767,117,U3767,3.0,Smells amazing but not recommended for people with coloured hair,people chemically treated not although crown area soft end rough
3768,117,U3768,3.0,It really works for frizzy hair,purchase literally soft
3769,117,U3769,3.0,Not bad,feel oily scalp day not worth buying
3770,117,U3770,3.0,Average,conditioner watery not conditioning prefer masque
3771,117,U3771,3.0,Okay..,fragrance notice light hairfall
3772,117,U3772,3.0,Just to avoid chemicals,average conditioner not accept magic chemical free
3773,117,U3773,3.0,Smells nice,smell dries bit lot not end dry eventually damage
3774,117,U3774,3.0,Smells good but too watery consistency.,shampoo not win gorgeous smell part
3775,117,U3775,2.0,Not effective,conditioner shampoo dry day day no spot conditioned
3776,117,U3776,2.0,Okayish product..you can skip buying this one!,price pay lot expectation applying shampoo directly suggest dilute water apply lather spread evenly not issue fall not happy purchase not buying expensive not give result
3777,117,U3777,2.0,Just an ok ok Products,not happy purchase cost writing review month
3778,117,U3778,1.0,I lost my hair,smell not suitable scalp lose day
3779,117,U3779,1.0,Okiesh types,smell dint find difference quality
3780,117,U3780,1.0,Don't buy,not buy hairfall thinning shampoo conditioner no loss
3781,117,U3781,1.0,Worst!,shampoo increase strengthening
3782,117,U3782,1.0,Don’t buy,create fall
3783,117,U3783,1.0,No good,not chemical free extremely frizzy
3784,117,U3784,4.0,Nice product.,conditioner dry apply serum fine day
3785,117,U3785,5.0,Amazing,shampoo damage herbal essence whipped cocoa butter cocoa butter shampoo herbal essence bio renew crafted blend essential antioxidant aloe sea kelp whipped cocoa butter shampoo strengthen styling damage shampoo ph balance safe treated rating cocoa butter shampoo herbal essence bio renew crafted blend essential antioxidant aloe sea kelp whipped cocoa butter shampoo strengthen styling damage shampoo ph balance safe treated
3786,117,U3786,5.0,Excellent.,excellent fragrance stay hour intact mood fresh lovely
3787,117,U3787,5.0,Amazing shampoo,shampoo manageable soft silky protect damage fall fragrance
3788,117,U3788,5.0,Good.,smell moisturize
3789,117,U3789,5.0,OMG.,neva felt wonderful straightening combo first-time nykaa discount shampoo decide combo heaven feel dam soft work silk straightening gape year trusted l'oreal professional range range level altogether herbal essence ago switched switched loreal combo discount stock run
3790,117,U3790,5.0,Love it!,soft fragrance stop touching huge bottle price
3791,117,U3791,5.0,Amazing conditioner,conditioner till date not weigh not oily fact refreshing feel hairs dry nourishment pleasant smell hairs huge bottle
3792,117,U3792,5.0,Best conditioner,conditioner leave tresses lustrous shiny
3793,117,U3793,5.0,So good,combination shampoo super duper soft hand anymore
3794,117,U3794,5.0,Makes my hair very smooth,conditioner herbal essence cocoa butter shampoo free parabens working colored fragrance
3795,117,U3795,5.0,Smooth hair,shampoo conditioner day work soft manageable small quantity smell recommend
3796,117,U3796,5.0,Smooth and Moisturized,frigid extremely damage back life feel softer silky superb
3797,117,U3797,5.0,Smooth and soft hair,conditioner thick wavy shiny tangle free fact paraben free clean big
3798,117,U3798,5.0,Cocoa butter conditioner,condition give shine cocoa fragrance conditioner work conditioner optional step care shine contioner week work smoothining treatment respective shampoo serum
3799,117,U3799,5.0,Best,dry smell affordable
3800,117,U3800,5.0,Nice,quality
3801,117,U3801,5.0,Too Good,officially favourite conditioner restoring gradually shine smoothness achieve duo fully recommend
3802,117,U3802,5.0,Highly Recommended,moisturized dull dry manageable work highly recommended
3803,117,U3803,5.0,Very Nice Product,close eye add cart dry recommend shampoo conditioner range
3804,117,U3804,5.0,The best,conditioner lover give brand earlier mask wella purchase conditioner awesome consistency
3805,117,U3805,5.0,Its give shone to lifeless hair,conditioner cocoa fragrance
3806,117,U3806,5.0,Manageable and long lasting fragrance!,bottle huge fan cocoa butter picked control frizz expected controlling frizz extent manageable feel minimum day fragrance lasting free harsh chemical check suiting type suiting
3807,117,U3807,5.0,Going to stick with it for the longest time,herbal essence vitamin whipped cocoa butter conditioner whipped cocoa butter shampoo range result wash smoothens improves rough texture thing smoothness not wash prefer day sticking
3808,117,U3808,5.0,Nice,shampoo dry frizzy
3809,117,U3809,5.0,Amazing product,conditioner soften level result damage frizzy
3810,117,U3810,5.0,#best conditioner ever?,searching chemical free conditioner wanted switch previous pantene oil replacement lot chemical happy
3811,117,U3811,5.0,Good for my dry ends,keeping soft strong person washes everyday highly recommend
3812,117,U3812,5.0,No frizz...,woww conditioner smell felt frizzfree
3813,117,U3813,5.0,Smells Great !!,smell variant work dry end
3814,117,U3814,5.0,BEST SHAMPOO,shampoo's dry paraben free sulphate lather conditioner
3815,117,U3815,5.0,Best for dry hair,nourishes smell coconut heaven
3816,117,U3816,5.0,Smells great and gives soft hair,day soft silky shiny additional star smell
3817,117,U3817,4.0,Herbal essence Coconut milk conditioner,herbal essence coconut milk conditioner manufacture big brand property coconut milk coconut milk nourishes hydrate recommended shampoos result feel change washes scalp feel hydrate reduces dandruff removing dryness requirement amount compare conditioner apply hand scalp wash
3818,117,U3818,5.0,Makes hair soft ❤,conditioner smell soft
3819,117,U3819,5.0,Amazing,conditioner healthy shiny remove frizziness soft easier manage
3820,117,U3820,5.0,Smoothinh shampoo,shampoo work
3821,117,U3821,5.0,Very useful,work smoothens fragrance
3822,117,U3822,5.0,Smell,wow heaven smell silky
3823,117,U3823,5.0,Regular purchase,purchasing shampoo conditioner year purchase nykka suppose soft shiny curly spiral
3824,117,U3824,5.0,Good product,half bottle write review hairfall reduce extent patience hairfall washes not result bottle experience guy not turn hairfall problem water
3825,117,U3825,4.0,Great Smell,not conditioning atleast smoothness not control frizz
3826,117,U3826,4.0,Good,dry moisturise day post wash
3827,117,U3827,4.0,Good product,conditioner job smell experience
3828,117,U3828,4.0,Soft and great smelling hair,leaves smelling soft touch people sensitive nose find fragrance overwhelming fragrance lasting detangle
3829,117,U3829,4.0,The best,variant conditioner work everytime frizzy
3830,117,U3830,4.0,GREAT BUT NEEDS BETTER FRAGRANCE,worked perfectly hair's thicker smoother however leave damp smell not cocoa butter
3831,117,U3831,5.0,Nice..,shampoo conditioner chemically treated healthy nourished
3832,117,U3832,5.0,Worth the cost,albeit tad costlier shampoo incredible leaves fragrance softer lustrous prevents breakage
3833,117,U3833,5.0,Awesome fragrance & great results!,brilliant conditioner fragrance manageable super soft totally
3834,117,U3834,5.0,Amazing product,heard review herbal essence decide give live upto hype silky shiny amount shampoo lather thing quantity bottle shampoo conditioner lasted exact month worth money nykaa discount buying sale
3835,117,U3835,4.0,Fragrance is amazing,formulation smell coco mild fragrance conditioner work conditioner optional step care shine contioner week work smoothining treatment respective shampoo serum
3836,117,U3836,4.0,Coco butter,worth buying
3837,117,U3837,4.0,Smells like bakery!,condition weighing conditioner thin wavy
3838,117,U3838,4.0,Good,shampoo hairs soft healthy controlled itching scalp frengrance reduce hairfall
3839,117,U3839,4.0,Superb!,fragrance mind-blowing work highly recommended
3840,117,U3840,4.0,Wonderful smell,wonderful smell leave soft nourished
3841,117,U3841,4.0,Nice conditioner,feel super silky soft manageable note consistency thick normal conditioner bit expensive though hope sell smaller quantity future
3842,117,U3842,4.0,Good one,soft cocoa butter smell stay atleast day curly
3843,117,U3843,4.0,Superb,conditioner smell creamy bouncy
3844,117,U3844,4.0,One of the best cnditioner...,lot conditioner soft feel fragrance lingers day smell vanilla cocoa highly recommend tbis guy
3845,117,U3845,4.0,Good,conditioner comparing shampoo
3846,117,U3846,5.0,Suitable for curly hair,manageable fragrance die
3847,117,U3847,5.0,Awesome,fr tym live upto expectation bt not effect wil term effect wil oly fr intial application counter conditioner opinion pls frm fr tym
3848,117,U3848,5.0,Nice,loreal professional conditioner year switched awesome price reasonable work
3849,117,U3849,5.0,Best,silky
3850,117,U3850,5.0,Smells great!!,helped dryness soft shiny
3851,117,U3851,5.0,"Subtle smell, smooth hair, great shine!",conditioner conditioner till date shiny manageable smell subtle delicious buy
3852,117,U3852,5.0,One of the best.,thick creamy texture leave conditioned however not india
3853,117,U3853,5.0,Love it,smell money moisturises not overly fine straight dries tangle easily not work coarse give economical bottle
3854,117,U3854,5.0,Love the conditioner,soft not feel greasy conditioner worth purchasing order
3855,117,U3855,5.0,Smells beautiful,okay-ish condition thing gaga smell
3856,117,U3856,1.0,Din't work for me.,though herbal essence past month coconut din't work frizzy rough girl frizzy not
3857,117,U3857,4.0,Good,shampoo
3858,117,U3858,4.0,Awsom fragrance,washed no extra hairfall however not reduce though loving texture coconut butter hoping strength no paraben gluten not sulfate free not totally herbal choice carefully
3859,117,U3859,5.0,Lovely conditioner,work superbly curly frizzy shoulder length purchase continue future leave soft tangle-free result day max
3860,117,U3860,5.0,Nice,though not fan conditioner smell heavenly compliment shampoo
3861,117,U3861,5.0,Amazing,started experiencing low fall work
3862,117,U3862,5.0,Smoothens Hair.,strengthens happy purchase herbal essence cocoa butter shampoo
3863,117,U3863,5.0,Very happy even in first purchase!,taking review not disappointed work smell heavenly
3864,117,U3864,5.0,Best Conditioner,smell lasting
3865,117,U3865,5.0,Heavy,wonderful conditioner manage monsoon frizzy
3866,117,U3866,5.0,Best,conditioner frizzy
3867,117,U3867,5.0,Smooth and soft hair,loving smell
3868,117,U3868,5.0,Excellent,bounce
3869,117,U3869,5.0,Soft and Strong,soft smell
3870,117,U3870,5.0,Superb,smell instantly softer shinier
3871,117,U3871,5.0,Good one,oily scalp dry prone split end conditioner extremely silky smell not tantalizing bit not unpleasant free parabens no harm week completely satisfied surely buy
3872,117,U3872,4.0,Amazing product,conditioner soft silky suggested shampoo smell
3873,117,U3873,5.0,Great Conditioner,fragrance manages frizz steal price quantity
3874,117,U3874,5.0,Amazing conditioner,soft silky shiny smell leave hairs washing conditioner
3875,117,U3875,5.0,Cocoa butter conditioner,buy dry damage work magic
3876,117,U3876,5.0,Good conditioner for frizzy hair,stop frizzy smell not scalp give volume shine feel
3877,117,U3877,5.0,Love this!,apprehensive making overtly oily highly satisfied lather soft shiny smell heavenly not
3878,117,U3878,5.0,Conditioner,smell soo tye fragrance stay day buy month
3879,117,U3879,5.0,Bestest!!,conditioner whipped cocoa butter shampoo feel butter loving conditioner shampoo
3880,117,U3880,5.0,Does the job,smell
3881,117,U3881,5.0,Loved it,conditioner smell awesome soft
3882,117,U3882,4.0,Herbal Essences Bio:Renew Strength Whipped Cocoa Butter Conditioner,mild awsome smell parabens gluten free
3883,117,U3883,4.0,Must buy!,shampoo conditioner year recommend
3884,117,U3884,4.0,Good conditioner,conditioner softer bit shiny smell
3885,117,U3885,4.0,Recommended products,conditioner gud silky soft manageable smell flowery scent
3886,117,U3886,5.0,Love this product.,shampoos wash soft hairs fragrance visible result hairfall washes
3887,117,U3887,5.0,awsome!,silky soft reviver purchase
3888,117,U3888,5.0,Totally amazing,conditioner give bounce softness wonderful smell surely recommend
3889,117,U3889,5.0,Works wonder,dry frizzy tame frizziness feel softer
3890,117,U3890,5.0,Good one.,conditioner specific creamy dry frizz-free
3891,117,U3891,4.0,Cocoa butter conditioner,awesome washes extremely shiny suggests cocoa butter butter shampoo conditioner result price wise expensive side give give
3892,117,U3892,5.0,The best product,conditioner soft bouncy part smell smell heaven cocoa smell
3893,117,U3893,5.0,Conditioner definitely works!,huge problem fall end thinner claim strengthen preventing loss not shedding stronger softer end thicker oil tip dry spray generous amount water end day apply serum subsequently voila
3894,117,U3894,5.0,Good,silky manageable not strengthen
3895,117,U3895,5.0,Amazzing,month strength softness people rough
3896,117,U3896,5.0,Good,shampoo mild not give lather however fragrance calming
3897,117,U3897,5.0,The best of all,cocoa butter shampoo conditioner past year trust problem solver soft strong nykaa
3898,117,U3898,5.0,Perfect product,
3899,117,U3899,5.0,Good for dry hair,intensely dry frizzy safely work dry
3900,117,U3900,5.0,Niceeee,softens frizfree extend smell not extra soft work fine
3901,117,U3901,5.0,Whipped Cocoa Butter Conditioner,smell soft control frizz drop almond olive oil apply scalp absolutely frizz free shiny smell day
3902,117,U3902,5.0,Absolutely amazing,soft shiny totally recommend
3903,117,U3903,4.0,nice,genuine review effect type hairs dull rough thin needed soft shampoo one's apply herbal oil coconut oil
3904,117,U3904,5.0,Cocoa butter conditioner,manageable huge quantity affordable price nykaa fast delivery
3905,117,U3905,5.0,Very good product,conditioner quantity volume
3906,117,U3906,5.0,Loved it,scent conditioner shampooing soft give shiny recommend
3907,117,U3907,5.0,Good product,herbal essence shampoo change month expected result expected never change shampoo's
3908,117,U3908,5.0,Chemical Free and Smells Fresh,sulphate paraben free conditioner conditioner chemical free enriched cocoa butter strengthen damage reduce fall conditioner result part fragrance enriched spicy almond cherry smell
3909,117,U3909,5.0,Makes my hair manageable and free flowing,conditioner needed washing shampoo strong soft making frizzy free flowing soft natural ingredient no chemical result highly satisfied quality smell refreshing soothing
3910,117,U3910,5.0,Best conditioner by herbal essences bio with cocoa butter,conditioner herbal essence bio strength completely nourishes aloe vera sea kelp anti oxidant herbal strong healthy whipped cocoa butter strength completely strong family conditioner shampoo purifies hairs damage protects damage result effective soft free flowing safe coloured herbal no fear reaction strong strength root tip fragrance superb
3911,117,U3911,4.0,soft hairs,smell soo soft
3912,117,U3912,5.0,Strengthens hair and protects it from breakage,vitamin cocoa butter conditioner protect future damage conditioner natural ingredient parabens gluten colorants cruetly free conditioner shampoo start result ultimate moisturization promote strong healthy herbal essence whipped cocoa butter conditioner strengthen protect future breakage antioxidant conditioner absorbs impurities day remove direction shampoo simply apply conditioner wet massage leave minute rinse
3913,117,U3913,5.0,So good,extremely soft manageable guy
3914,117,U3914,5.0,Very good conditioner,purchase conditioner shampoo conditioner shampoo brand magic silky free flowing frizzy rough needed strong conditioner condition no side effect loss thankfully quantity price worth spending buy
3915,117,U3915,5.0,Good shampoo,shampoo helpful frizz free soft shiny
3916,117,U3916,5.0,Excellent Results,regular conditioner work magically day shine leave soft day solve problem frizzy large extent highly recommended
3917,117,U3917,5.0,Stop hairfall,shampoo scent dry dull work
3918,118,U3918,5.0,Amazing,moisturize core stay silky day shampoo minute result
3919,118,U3919,5.0,Smell divine,cocoa butter combo year smell literally coffee shampoo repair density scalp cleanse scalp squeaky clean not super dry follow variety conditioner give strong
3920,118,U3920,5.0,Too good,superb quality
3921,118,U3921,5.0,Everyone Should try this,bottle healthier silky shiny manageable soothen feel nourished highly recommended
3922,118,U3922,5.0,Deep Moisture,perfectly straight manageable moisturized conditioner straight continuous day fully recommend
3923,118,U3923,4.0,Combo,dry frizzy
3924,119,U3924,5.0,Herbal and safe for regular use.,composition completely herbal promise seller summer regularly feel softer shiner wash guess cocoa butter
3925,119,U3925,5.0,Amazing results..,completely worth money shiny curl soft
3926,119,U3926,5.0,Genuinely works,week notice lesser fall
3927,119,U3927,5.0,Smooth as silk.,combo bought discount double happy price effective frizz straight
3928,119,U3928,5.0,A must have combo.,combo suffering breakage brand herbal essence prove claim cocoa butter strand strong shiny
3929,119,U3929,5.0,Amazing Smelling Shampoo and Conditioner,cocoa butter body lotion wanted shampoo range herbal essence shampoo past recently shampoo firstly fragrance smell shampoo stay wash shampoo silky conditioner smelling conditioner silky not straightener mask
3930,119,U3930,5.0,wow... awesome fragrance,clean moisturize scalp nourishes awesome combo
3931,119,U3931,5.0,Worth buy!,smell curly soft frizz free
3932,119,U3932,4.0,Nice one,strengthening
3933,119,U3933,4.0,Great,
3934,119,U3934,4.0,Wow,shampoo hairfall
3935,119,U3935,4.0,The fragrance is everything! <3,fragrance shampoo dry oily scalp oily scalp remove oil application
3936,119,U3936,5.0,Amazing Shampoo,bottle herbal essence whipped cocoa butter shampoo wash soft shiny point fragrance
3937,119,U3937,5.0,Treat for dull hair,dull dry
3938,119,U3938,5.0,Best product,go-to dry frizzy
3939,119,U3939,4.0,Good for dry hair,weighing control frizz extent humid weather live range brand
3940,119,U3940,5.0,Awesome,shampoo year worth money reduce dryness week
3941,119,U3941,5.0,Highly recommend,herbal essence cocoa butter conditioner shampoo choice calming refreshing work type abs soft
3942,119,U3942,5.0,Smoothness with Herbal Essences,herbal essence describe word highly recommend
3943,119,U3943,4.0,Worth buying,fragrance stay
3944,119,U3944,5.0,Love the product,pleasant smell silky shiny
3945,119,U3945,5.0,For smooth hair,paraben free conditioner feel lively wash
3946,119,U3946,5.0,Shiny and silky,feel silky wash
3947,119,U3947,5.0,The best.,smell lovely manageable super silky shampoo conditioner
3948,119,U3948,5.0,the best,shampoo hv never buy shampoo searching shampoo finally
3949,119,U3949,5.0,Best shampoo,shampoo people frizzy volume smell stay softness added
3950,119,U3950,5.0,Makes Hair Soft,soft freeze free smell give
3951,119,U3951,5.0,Makes my hair feel soft and no hairfall.,smell voluminous soft suitable curly
3952,119,U3952,5.0,Amazing,shampoo month ago fall worried fall reduce shinier purchase
3953,119,U3953,5.0,A good quality economical combo from P& G.,shampoo conditioner quality combo brand subtle fragrance leave mark shower leave feeling shiny satisfied purchase
3954,119,U3954,1.0,The worst,pathetic kit absolutely hate never recommend oily scalp kit fall shocking
3955,119,U3955,5.0,Best,shampoo conditioner combo smell soft recommend dry
3956,119,U3956,5.0,For hairfall problem,ordered combo facing fall problem year combo helpful reduce fall fragrance branded shampoo none worked finally helpful type
3957,119,U3957,5.0,I liked the shampoo..,not shampoo fragrance variation
3958,119,U3958,5.0,Amazing!❤️,started month ago loving shampoo conditioner dry frizzy
3959,119,U3959,5.0,This cocoa butter shampoo is just WOW.,work lustrous soft buy conditioner comparison
3960,119,U3960,5.0,Amazing,lot conditioner experiment result work silky shiny
3961,119,U3961,4.0,My absoulute favourite nowadays...,pit hand shampoo conditioner sale happy shampoo conditioner smell devine fragrance stay till shampoo mild cleanse scalp find diffrence conditioner not conditioner forward purchase range sway fragrance sulphate paraben free kudos highly recommend lot
3962,119,U3962,5.0,"A go to product for dry, damaged amd frizzy hair",dry curly break brush month breakage reduce lot buy
3963,119,U3963,1.0,Just a normal shampoo,not miracle overpriced shampoo normal shampoo lower price
3964,119,U3964,1.0,Worst product ever,fall increase
3965,119,U3965,1.0,Terrible product. Do not buy,never problem begin terrible losing chunk wash combing lose half month god caught turned bald herbal essence
3966,119,U3966,2.0,Not good,literally worst shampoos dry sticky sticky not feel gross not sulfate-free not combo never buying
3967,119,U3967,2.0,Itchy scalp and brittle hair after using it,shampoo smell dull extremely frizzy brittle noticed increase fall scalp itchy coconut not bad not recommend
3968,119,U3968,3.0,It makes my hair silky and strong,shampoo conditioner
3969,119,U3969,4.0,Best shampoo ever,shampoo wash find change manageable
3970,119,U3970,4.0,amazing product,shampoo give no sulphate parabens softens frizzy smell
3971,119,U3971,4.0,Smells AMAZING. Extremely nourishing. ??,texture shampoo quantity pricing absolutely worth
3972,119,U3972,4.0,Works on ultra dry scalp,feed hungry scalp dry entire range cocoa butter lovely
3973,119,U3973,5.0,Great Product,combo soft affordable
3974,119,U3974,5.0,Love cocoa butter,cocoa fragrance uts job combination shampoo repair density scalp cleanse scalp squeaky clean not super dry follow variety conditioner give strong
3975,119,U3975,5.0,Life Saver,heavy fall reduce extent shampoo conditioner range highly recommended regularly year volume fully recommend
3976,119,U3976,5.0,Best,coco butter damm effective dry change dry silky guy
3977,119,U3977,2.0,Serious Hair fall problem,lot attention brand lot instagram blogger ads picked set honest bad fall thinning not complain scent quantity money pretty pick base smell scent presentation not work not bald shampoo anymore not recommend shampoo fall problem
3978,119,U3978,5.0,Perfect combo,totally herbal natural ingredient conditioner soft shiny
3979,119,U3979,4.0,Results from first wash,frizz wash leave not oil back till day
3980,119,U3980,5.0,Perfect for dry hair,thick curly wavy leave conditioner moisturize end not dry frizzy anymore blow dry top dry oil serum extra shine
3981,119,U3981,4.0,My love ...,shampoo smell devine free paraben harmful chemical cleanse
3982,119,U3982,4.0,Must buy,rough extremely soft manageable effect frizz softness no shampoo conditioner worked stubborn
3983,119,U3983,4.0,Good purchase.,dry damage frizzy honestly single herbal essence shampoo random purchase read lot positive review thought give shot honest not result frizzy day recommend require washes result nourishing soft smell
3984,119,U3984,3.0,Too much hair fall,oily itchy scalp not herbal essence shampoo not suit guess week started fall badly not reason not correct
3985,119,U3985,4.0,Smells heavenly,ordered shampoo conditioner hydrating nourishing smell wonderful
3986,119,U3986,1.0,Excessive dryness,hairfall dryness increase leap bound not recommend
3987,119,U3987,5.0,Too good,shampoo dry frizzy unmanageable split end
3988,119,U3988,1.0,Okay,not frizzy expected lot
3989,119,U3989,5.0,Best,fresh smell moisture dry soft manageable daily highly recommended
3990,119,U3990,5.0,Must Try,heavy fall reduce extent shampoo regularly year volume
3991,119,U3991,1.0,Pathetic.........,worst soo fall
3992,120,U3992,5.0,Heavenly,smell smell day real soft
3993,120,U3993,5.0,Good product,writing review shampoo month effective fall stopped shiny shampooing coconuty smell deal
3994,120,U3994,5.0,Love since first use,brand job formula care shampoo repair density scalp cleanse scalp squeaky clean not super dry follow variety conditioner give strong
3995,120,U3995,5.0,Awesome product??,shampoo gently cleanse dirt grime effectively soft affordable
3996,120,U3996,5.0,Wonderful,shampoo cleanses scalp add shine
3997,120,U3997,5.0,Strengthen the hair to avoid breakouts,bit skeptical chose suffer fall middle break claim sls free wash dry true subsequently month suffer fall end thicker thinner buying
3998,120,U3998,5.0,Absolutely Worth,reasonable substitute expensive shampoo recommended saloon folk
3999,120,U3999,5.0,Great shampoo,softer shinier dry frizzy smell
4000,120,U4000,5.0,Amazing product!,mild shampoo gifted mom cheap alternative expensive coconut milk shampoo suffering rough due pollution hard water climate
4001,120,U4001,5.0,Goodbye hair damage,worked wonderfully post damage nourishes moisture strand smell heavenly
4002,120,U4002,5.0,Shampoo with good scent.,cocoa herbal shampoo tray satisfied result feel difference shampoo silky shine herbal essence
4003,120,U4003,5.0,Best shampoo derived from natural ingredients,cocoa butter shampoo bottle stylish premium derive natural element paraben gluten colorant cocoa butter shampoo strengthen avoid breakage worth money job simply
4004,120,U4004,5.0,Loved it,shampoo losing sulphate paraben free smell tired switching shampoo till settle ensures herbal essence infuse truest form vitamin extract helpful losing recommend losing not sulphate free
4005,120,U4005,5.0,The smell is so good.,smell texture shampoo recent day
4006,120,U4006,5.0,Loving this,loving shampoo luxurious
4007,120,U4007,5.0,Superb conditioner,smoothening soft silky quality fragrance price completely satisfied
4008,120,U4008,1.0,Waste of money,smell rest dry
4009,120,U4009,5.0,Excellent Results,extremely curly frizzy shampoo work superb texture mine fully recommend
4010,120,U4010,1.0,Bad Product,state herbal natural ingredient bottle chemical present shampoo not happy
4011,120,U4011,5.0,Nice product,shampoo scent strengthens protect future breakage shiny soft wash paraben free happy
4012,120,U4012,3.0,Good one,shampoo smell not stop fall
4013,120,U4013,3.0,Average.,drying coconut milk variant suited
4014,120,U4014,5.0,Superb,shampoo till date receive naykaa quality consistency
4015,120,U4015,5.0,"""Awesome """,feel soft iam happy purchase
4016,120,U4016,3.0,Average,shampoo chemical no improvement fall
4017,120,U4017,3.0,😍,cocoa smell not foamy cleanse scalp
4018,120,U4018,3.0,Not great,bought reading numerous review resulted bad hairfall smell though not claim
4019,120,U4019,3.0,Gud,strawberry flavor super awesome
4020,120,U4020,3.0,Average,nothing shampoo not worth price dries pro smell
4021,120,U4021,3.0,Not suitable for colour treated hair,shampoo rough end treated frizzy leaving dry not recommend people treated terrible hairfall people hairfall issue not recommend although crown area soft
4022,120,U4022,3.0,Ok Ok product,average not magical effect chemical filled
4023,120,U4023,3.0,Not curl y hair friendly!!,find shampoo
4024,120,U4024,5.0,best,herbal essence whipped cocoa butter shampoo strengthen protect future breakage
4025,120,U4025,3.0,Disappointed,started manageable washes frizzier wash eventually started give fall switched shampoo check shampoo causing guess high hope guess not work quality fine prone dryness frizziness
4026,120,U4026,1.0,W-worst product for hairfall don't buy,waste money shampoo increase fall
4027,120,U4027,1.0,Worst product and waste of money.,big no fall not buy hand full
4028,120,U4028,1.0,Severe hairfall.,month notice fall increase not issue nothing change care routine shampoo fragrance moisture provide alright not worth hype turn brittle
4029,120,U4029,1.0,Bad experience,ordered bad experience huge hairball wash not suit
4030,120,U4030,5.0,Superb shampoo.,highly satisfied quality natural ingredient protect strengthen shiny smell refreshing soothing regular give result highly satisfied natural doubt
4031,120,U4031,5.0,Paraben free shampoo.,colored recently shampoo recommended no parabens fragrance cocoa butter cocoa butter conditioner
4032,120,U4032,5.0,Best conditioner,cocoa butter conditioner brand herbal essence cucumber shampoo result unbelievable silky butter highly recommend star side
4033,120,U4033,5.0,great for treated hair,work treated shiny bouncy feel soft frizz free wash no paraben chemical totally recommend
4034,120,U4034,5.0,Best,shampoo frizzy affordable
4035,120,U4035,3.0,Not worked for me,starting fall fall started dandruff
4036,120,U4036,5.0,Awesome,shampoo herbal essence shea butter damage dry
4037,120,U4037,5.0,Better,cocoa butter shampoo feel hydrated softer shinier variant herbal essence shampoo
