product_id,product_name,category,price,description,image_path,product_url
206,Masaba By Nykaa Lipstick,Makeup,300,Premium Makeup product: Masaba By Nykaa Lipstick,images/206.jpg,https://www.nykaa.com/masaba-by-nykaa-lipstick/p/513103
207,Masaba Signature Kit - Lipstick + Nail Paint + Mini Perfume,Makeup,768,Premium Makeup product: Masaba Signature Kit - Lipstick + Nail Paint + Mini Perfume,images/207.jpg,https://www.nykaa.com/masaba-signature-kit-lipstick-nail-paint-mini-perfume/p/3705524
208,Masaba's Fiery Orange Look- Lipstick + Nail enamel- Can't Deal,Makeup,399,Premium Makeup product: Masaba's Fiery Orange Look- Lipstick + Nail enamel- Can't Deal,images/208.jpg,https://www.nykaa.com/masaba-s-fiery-orange-combo/p/3756794
209,Maybelline New York Bold & Nude - Eye Combo,Beauty Tools,1448,Premium Beauty Tools product: Maybelline New York Bold & Nude - Eye Combo,images/209.jpg,https://www.nykaa.com/maybelline-new-york-bold-nude-eye-combo/p/1287915
210,Maybelline New York Clear Smooth All in One UV+ Lightening Oil Control Two Way Cake SPF 32 PA+++,Skincare,280,Premium Skincare product: Maybelline New York Clear Smooth All in One UV+ Lightening Oil Control Two Way Cake SPF 32 PA+++,images/210.jpg,https://www.nykaa.com/maybelline-clear-glow-pressed-powder/p/250
211,Maybelline New York Color Sensational Matte Metallic Lipstick,Makeup,475,Premium Makeup product: Maybelline New York Color Sensational Matte Metallic Lipstick,images/211.jpg,https://www.nykaa.com/maybelline-new-york-color-sensational-matte-metallic-lipstick/p/288288
212,Maybelline New York Color Sensational Satin Lipstick,Makeup,499,Premium Makeup product: Maybelline New York Color Sensational Satin Lipstick,images/212.jpg,https://www.nykaa.com/maybelline-new-york-color-sensational-satin-lipstick/p/452475
213,Maybelline New York Colossal Mascara With 2 Free Sensational Liquid Matte Mini - Best Babe,Makeup,399,Premium Makeup product: Maybelline New York Colossal Mascara With 2 Free Sensational Liquid Matte Mini - Best Babe,images/213.jpg,https://www.nykaa.com/maybelline-new-york-colossal-mascara-with-2-free-sensational-liquid-matte-mini-best-babe/p/6057747
214,Maybelline New York Define & Blend Brow Pencil,Skincare,295,Premium Skincare product: Maybelline New York Define & Blend Brow Pencil,images/214.jpg,https://www.nykaa.com/maybelline-new-york-define-blend-brow-pencil/p/861356
215,Maybelline New York Face Studio Master Contour Palette,Skincare,950,Premium Skincare product: Maybelline New York Face Studio Master Contour Palette,images/215.jpg,https://www.nykaa.com/maybelline-new-york-face-studio-master-contour-palette/p/176376
216,Maybelline New York Facestudio Master Strobing Cream,Skincare,665,Premium Skincare product: Maybelline New York Facestudio Master Strobing Cream,images/216.jpg,https://www.nykaa.com/maybelline-new-york-facestudio-master-strobing-cream/p/189962
217,Maybelline New York Fashion Brow Duo Shaper,Skincare,305,Premium Skincare product: Maybelline New York Fashion Brow Duo Shaper,images/217.jpg,https://www.nykaa.com/maybelline-fashion-brow-duo-shaper/p/26651
218,Maybelline New York Fit Me Compact Powder,Skincare,450,Premium Skincare product: Maybelline New York Fit Me Compact Powder,images/218.jpg,https://www.nykaa.com/maybelline-new-york-fit-me-compact-powder/p/4749403
219,Maybelline New York Lasting Drama Light Eyeliner Pencil,Makeup,325,Premium Makeup product: Maybelline New York Lasting Drama Light Eyeliner Pencil,images/219.jpg,https://www.nykaa.com/maybelline-new-york-lasting-drama-light-eyeliner-pencil/p/353883
220,Maybelline New York Liner & Palette Combo: Blushed Look,Makeup,1549,Premium Makeup product: Maybelline New York Liner & Palette Combo: Blushed Look,images/220.jpg,https://www.nykaa.com/maybelline-new-york-liner-palette-combo-blushed-look/p/1287936
221,Maybelline New York Sensational Liquid Matte Minis Pack Of 3,Skincare,285,Premium Skincare product: Maybelline New York Sensational Liquid Matte Minis Pack Of 3,images/221.jpg,https://www.nykaa.com/maybelline-new-york-sensational-liquid-matte-minis-pack-of-3-na/p/7066986
222,Maybelline New York Shine Compulsion Lipstick,Makeup,550,Premium Makeup product: Maybelline New York Shine Compulsion Lipstick,images/222.jpg,https://www.nykaa.com/maybelline-new-york-shine-compulsion-lipstick/p/435129
223,Maybelline New York Super Stay Matte Ink Liquid Lipstick Birthday Collection,Makeup,559,Premium Makeup product: Maybelline New York Super Stay Matte Ink Liquid Lipstick Birthday Collection,images/223.jpg,https://www.nykaa.com/maybelline-new-york-super-stay-matte-ink-liquid-lipstick-390-life-of-the-party/p/7749427
224,Maybelline New York Tattoo Studio Gel Eyeliner Pencil,Makeup,325,Premium Makeup product: Maybelline New York Tattoo Studio Gel Eyeliner Pencil,images/224.jpg,https://www.nykaa.com/maybelline-new-york-tattoo-studio-gel-eyeliner-pencil/p/648691
225,Maybelline New York The Blushed Nudes Eye Shadow Palette,Makeup,749,Premium Makeup product: Maybelline New York The Blushed Nudes Eye Shadow Palette,images/225.jpg,https://www.nykaa.com/maybelline-new-york-the-blushed-nudes-palette/p/48066
226,Maybelline New York The Colossal Liner - Black,Skincare,247,Premium Skincare product: Maybelline New York The Colossal Liner - Black,images/226.jpg,https://www.nykaa.com/maybelline-the-colossal-liner/p/18423
227,Maybelline New York V-Face Duo Stick,Skincare,670,Premium Skincare product: Maybelline New York V-Face Duo Stick,images/227.jpg,https://www.nykaa.com/maybelline-new-york-v-face-duo-stick/p/73008
228,Moi Day & Night Fragrance Duo - Bisous + Matin,Fragrance,423,Premium Fragrance product: Moi Day & Night Fragrance Duo - Bisous + Matin,images/228.jpg,https://www.nykaa.com/moi-day-night-fragrance-duo-bisous-matin/p/3705529
229,""NIVEA Sun Lotion, SPF 50, with UVA & UVB Protection, Water Resistant Sunscreen"",Skincare,342,""Premium Skincare product: NIVEA Sun Lotion, SPF 50, with UVA & UVB Protection, Water Resistant Sunscreen"",images/229.jpg,https://www.nykaa.com/nivea-moisturising-sun-lotion-spf-50/p/8078"
230,NYX Professional Makeup Born To Glow Liquid Illuminator,Makeup,723,Premium Makeup product: NYX Professional Makeup Born To Glow Liquid Illuminator,images/230.jpg,https://www.nykaa.com/nyx-professional-makeup-born-to-glow-liquid-illuminator/p/42142
231,NYX Professional Makeup Diamonds & Ice - Please Setting Spray Kit,Makeup,1999,Premium Makeup product: NYX Professional Makeup Diamonds & Ice - Please Setting Spray Kit,images/231.jpg,https://www.nykaa.com/nyx-professional-makeup-diamonds-ice-please-setting-spray-kit/p/1134707
232,NYX Professional Makeup Liquid Suede Cream Lipstick,Makeup,850,Premium Makeup product: NYX Professional Makeup Liquid Suede Cream Lipstick,images/232.jpg,https://www.nykaa.com/nyx-professional-makeup-liquid-suede-cream-lipstick/p/41880
233,NYX Professional Makeup Long Lasting Makeup Setting Spray Radiant Finish,Makeup,875,Premium Makeup product: NYX Professional Makeup Long Lasting Makeup Setting Spray Radiant Finish,images/233.jpg,https://www.nykaa.com/nyx-professional-makeup-long-lasting-makeup-setting-spray-radiant-finish/p/822104
234,NYX Professional Makeup Pore Filler,Makeup,1450,Premium Makeup product: NYX Professional Makeup Pore Filler,images/234.jpg,https://www.nykaa.com/nyx-professional-makeup-pore-filler/p/42085
235,NYX Professional Makeup Powder Puff Lippie Cream,Makeup,488,Premium Makeup product: NYX Professional Makeup Powder Puff Lippie Cream,images/235.jpg,https://www.nykaa.com/nyx-professional-makeup-powder-puff-lippie-cream/p/361744
236,NYX Professional Makeup Suede Matte Lip Liner,Makeup,450,Premium Makeup product: NYX Professional Makeup Suede Matte Lip Liner,images/236.jpg,https://www.nykaa.com/nyx-professional-makeup-suede-matte-lip-liner/p/173656
237,NYX Professional Makeup Ultimate Multi-Finish Shadow Palette,Makeup,1725,Premium Makeup product: NYX Professional Makeup Ultimate Multi-Finish Shadow Palette,images/237.jpg,https://www.nykaa.com/nyx-professional-makeup-ultimate-multi-finish-shadow-palette/p/190741
238,NYX Professional Makeup Wonder Stick,Makeup,835,Premium Makeup product: NYX Professional Makeup Wonder Stick,images/238.jpg,https://www.nykaa.com/nyx-professional-makeup-wonder-stick/p/42114
239,Nivea Naturally Good Care Box,Skincare,1078,Premium Skincare product: Nivea Naturally Good Care Box,images/239.jpg,https://www.nykaa.com/nivea-naturally-good-care-box/p/1473807
240,Nykaa 3 Ply Mask With Face Shield,Skincare,45,Premium Skincare product: Nykaa 3 Ply Mask With Face Shield,images/240.jpg,https://www.nykaa.com/nykaa-3-ply-mask-with-face-shield/p/774771
241,Nykaa All Day Matte Long Wear Foundation + Compact - Ivory,Makeup,742,Premium Makeup product: Nykaa All Day Matte Long Wear Foundation + Compact - Ivory,images/241.jpg,https://www.nykaa.com/nykaa-cosmetics-all-day-matte-long-lasting-foundation-compact-ivory/p/4996626
242,Nykaa All Thing Glam Makeup Bag - Golden Hour,Makeup,225,Premium Makeup product: Nykaa All Thing Glam Makeup Bag - Golden Hour,images/242.jpg,https://www.nykaa.com/nykaa-all-thing-glam-makeup-bag-golden-hour/p/277501
243,Nykaa All Thing Glam Makeup Bag - Pristine White,Makeup,225,Premium Makeup product: Nykaa All Thing Glam Makeup Bag - Pristine White,images/243.jpg,https://www.nykaa.com/nykaa-all-thing-glam-makeup-bag-pristine-white/p/277502
244,Nykaa Anti Acne Combo (Spot Patch + Face Wash + Sleeping Mask),Beauty Tools,311,Premium Beauty Tools product: Nykaa Anti Acne Combo (Spot Patch + Face Wash + Sleeping Mask),images/244.jpg,https://www.nykaa.com/nykaa-tea-tree-salicylic-acid-spot-patch-nykaa-tea-tree-neem-face-wash-nykaa-tea-tree-aloe-vera-sleeping-mask/p/2645338
245,""Nykaa Apple Cider Vinegar & Ginger Anti-Dandruff Shampoo,Conditioner,Hair Mask and Wrap Combo"",Haircare,1232,""Premium Haircare product: Nykaa Apple Cider Vinegar & Ginger Anti-Dandruff Shampoo,Conditioner,Hair Mask and Wrap Combo"",images/245.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-shampoo-conditioner-hair-mask-and-towel/p/1502905"
246,Nykaa Bestsellers - So Creme Lipstick - Wakeup Makeup + All Day Matte Liquid Lipstick - Soul Sister,Makeup,551,Premium Makeup product: Nykaa Bestsellers - So Creme Lipstick - Wakeup Makeup + All Day Matte Liquid Lipstick - Soul Sister,images/246.jpg,https://www.nykaa.com/nykaa-cosmetics-bestseller-so-creme-lipstick-wakeup-makeup-all-day-matte-liquid-lipstick-soul-sister/p/5880614
247,Nykaa BlendPro Highlighting Fan Makeup Brush,Makeup,319,Premium Makeup product: Nykaa BlendPro Highlighting Fan Makeup Brush,images/247.jpg,https://www.nykaa.com/nykaa-blendpro-highlighting-fan-makeup-brush/p/437390
248,Nykaa BlendPro Powder Stippling Makeup Brush,Makeup,449,Premium Makeup product: Nykaa BlendPro Powder Stippling Makeup Brush,images/248.jpg,https://www.nykaa.com/nykaa-skin-secrets-sheet-mask/p/417929
249,Nykaa Bling It On Pouch,Skincare,225,Premium Skincare product: Nykaa Bling It On Pouch,images/249.jpg,https://www.nykaa.com/nykaa-bling-it-on-pouch/p/222623
250,Nykaa Bling It On! Mini Travel-Size Makeup Pouch - Blushing Gold,Makeup,169,Premium Makeup product: Nykaa Bling It On! Mini Travel-Size Makeup Pouch - Blushing Gold,images/250.jpg,https://www.nykaa.com/nykaa-bling-it-on-mini-travel-size-makeup-bag-blushing-gold/p/315082
251,Nykaa Bling It On! Mini Travel-Size Makeup Pouch - Stormy Goddess,Makeup,169,Premium Makeup product: Nykaa Bling It On! Mini Travel-Size Makeup Pouch - Stormy Goddess,images/251.jpg,https://www.nykaa.com/nykaa-bling-it-on-mini-travel-size-makeup-bag-stormy-goddess/p/315084
252,Nykaa Contour & Conquer - Contour and Highlight Duo - Sizzle Chisel 01,Skincare,559,Premium Skincare product: Nykaa Contour & Conquer - Contour and Highlight Duo - Sizzle Chisel 01,images/252.jpg,https://www.nykaa.com/nykaa-contour-conquer-contour-and-highlight-duo-sizzle-chisel-01/p/394618
253,Nykaa Cosmetics All Day Matte Long Wear Foundation + Compact - Beige,Makeup,742,Premium Makeup product: Nykaa Cosmetics All Day Matte Long Wear Foundation + Compact - Beige,images/253.jpg,https://www.nykaa.com/nykaa-cosmetics-all-day-matte-long-lasting-foundation-compact-beige/p/4996628
254,Nykaa Cosmetics Best Of Matte To Last In Minis- Janhvi + Madras Kaapi + Maharani,Skincare,574,Premium Skincare product: Nykaa Cosmetics Best Of Matte To Last In Minis- Janhvi + Madras Kaapi + Maharani,images/254.jpg,https://www.nykaa.com/nykaa-cosmetics-best-of-matte-to-last-in-minis/p/4613635
255,Nykaa Cosmetics BlendPro Highlighting Fan Makeup Brush & Foundation Makeup Brush Combo,Makeup,674,Premium Makeup product: Nykaa Cosmetics BlendPro Highlighting Fan Makeup Brush & Foundation Makeup Brush Combo,images/255.jpg,https://www.nykaa.com/nykaa-blendpro-highlighting-fan-makeup-brush-foundation-makeup-brush-combo/p/3652978
256,Nykaa Cosmetics Blendpro Powder Brushes Combo,Beauty Tools,909,Premium Beauty Tools product: Nykaa Cosmetics Blendpro Powder Brushes Combo,images/256.jpg,https://www.nykaa.com/nykaa-cosmetics-blendpro-powder-brushes-combo/p/5177218
257,Nykaa Cosmetics Breathable Nail Enamel Combo-Easy Nude + Dreamy Dahlia,Beauty Tools,318,Premium Beauty Tools product: Nykaa Cosmetics Breathable Nail Enamel Combo-Easy Nude + Dreamy Dahlia,images/257.jpg,https://www.nykaa.com/nykaa-easy-nude-pure-pink-breathable-nail-enamel-combo/p/3445858
258,Nykaa Cosmetics Breathable Nail Enamel Set Of 4- Downtime Daisy + Lazy Lilac + Sea Breeze+Stay Zen,Skincare,637,Premium Skincare product: Nykaa Cosmetics Breathable Nail Enamel Set Of 4- Downtime Daisy + Lazy Lilac + Sea Breeze+Stay Zen,images/258.jpg,https://www.nykaa.com/nykaa-cosmetics-breathable-nail-enamel-set-of-4/p/4749405
259,Nykaa Cosmetics Eyes On Me ! 4 In 1 Quad Eyeshadow Palette Desk To Date + Night Out,Skincare,558,Premium Skincare product: Nykaa Cosmetics Eyes On Me ! 4 In 1 Quad Eyeshadow Palette Desk To Date + Night Out,images/259.jpg,https://www.nykaa.com/nykaa-cosmetics-eyes-on-me-4-in-1-quad-eyeshadow-palette-desk-to-date-night-out/p/5694317
260,Nykaa Cosmetics Gel Shine Manicure- Nail Lacquer + Nail Care + Nail Enamel Remover,Skincare,798,Premium Skincare product: Nykaa Cosmetics Gel Shine Manicure- Nail Lacquer + Nail Care + Nail Enamel Remover,images/260.jpg,https://www.nykaa.com/nykaa-cosmetics-gel-shine-manicure/p/3597383
261,Nykaa Cosmetics Get Set Matte Liquid Lipstick Duo - G.O.A.T + LIT,Makeup,450,Premium Makeup product: Nykaa Cosmetics Get Set Matte Liquid Lipstick Duo - G.O.A.T + LIT,images/261.jpg,https://www.nykaa.com/nykaa-liquid-lipstick-duo/p/3840762
262,Nykaa Cosmetics Get Set Matte Look- All Day Matte compact powder- Maple + So Creme Matte Lipstick- Day Dreaming,Makeup,393,Premium Makeup product: Nykaa Cosmetics Get Set Matte Look- All Day Matte compact powder- Maple + So Creme Matte Lipstick- Day Dreaming,images/262.jpg,https://www.nykaa.com/get-set-matte-combo/p/3756792
263,Nykaa Cosmetics Glam Eyes Look-Glamoreyes Coloured Liquid EyelinerChaotic Calypso+Enchanting Forest,Makeup,478,Premium Makeup product: Nykaa Cosmetics Glam Eyes Look-Glamoreyes Coloured Liquid EyelinerChaotic Calypso+Enchanting Forest,images/263.jpg,https://www.nykaa.com/glam-eyes-combo/p/3756803
264,Nykaa Cosmetics Masaba By Nykaa Mini Pocket Perfume,Fragrance,224,Premium Fragrance product: Nykaa Cosmetics Masaba By Nykaa Mini Pocket Perfume,images/264.jpg,https://www.nykaa.com/nykaa-cosmetics-masaba-by-nykaa-mini-pocket-perfume/p/1066972
265,Nykaa Cosmetics Mini Skinshield Anti-pollution Matte Foundation - Very Vanilla 02,Makeup,169,Premium Makeup product: Nykaa Cosmetics Mini Skinshield Anti-pollution Matte Foundation - Very Vanilla 02,images/265.jpg,https://www.nykaa.com/nykaa-cosmetics-mini-skinshield-anti-pollution-matte-foundation-very-vanilla-02/p/4692430
266,Nykaa Cosmetics Pastel Manicure Kit,Skincare,736,Premium Skincare product: Nykaa Cosmetics Pastel Manicure Kit,images/266.jpg,https://www.nykaa.com/nykaa-cosmetics-pastel-manicure-kit/p/3597385
267,Nykaa Cosmetics So Matte Mini Nude Lipsticks - Bon Bon + Totes Natural + Cinnamon Crunch,Makeup,448,Premium Makeup product: Nykaa Cosmetics So Matte Mini Nude Lipsticks - Bon Bon + Totes Natural + Cinnamon Crunch,images/267.jpg,https://www.nykaa.com/nykaa-cosmetics-so-matte-everday-nudes/p/4613633
268,Nykaa Cosmetics Trending Neons Matte Nail Enamel - Cherry Pop + Lemonade Fizz + Pink Lemonade,Skincare,448,Premium Skincare product: Nykaa Cosmetics Trending Neons Matte Nail Enamel - Cherry Pop + Lemonade Fizz + Pink Lemonade,images/268.jpg,https://www.nykaa.com/nykaa-cosmetics-trending-neons-nail-enamel-combo/p/4641579
269,Nykaa Cosmetics Ultra Matte Lipsticks - Grace + Marilyn + Neferti,Makeup,574,Premium Makeup product: Nykaa Cosmetics Ultra Matte Lipsticks - Grace + Marilyn + Neferti,images/269.jpg,https://www.nykaa.com/nykaa-cosmetics-everyday-mattes-ultra-matte-grace-marilyn-neferti/p/4613638
270,Nykaa Dual Tone Nail Enamel Remover,Skincare,99,Premium Skincare product: Nykaa Dual Tone Nail Enamel Remover,images/270.jpg,https://www.nykaa.com/nykaa-dual-tone-nail-enamel-remover/p/68138
271,Nykaa Face and Eye Shield Mask,Skincare,239,Premium Skincare product: Nykaa Face and Eye Shield Mask,images/271.jpg,https://www.nykaa.com/nykaa-face-and-eye-shield-mask/p/784422
272,Nykaa Facial Ice Globes for Depuffing & Skin Tightening,Skincare,2774,Premium Skincare product: Nykaa Facial Ice Globes for Depuffing & Skin Tightening,images/272.jpg,https://www.nykaa.com/nykaa-facial-ice-globes-blue/p/1058010
273,Nykaa GLAMOReyes Coloured Liquid Eyeliner - 05 Dragon's Heart,Makeup,239,Premium Makeup product: Nykaa GLAMOReyes Coloured Liquid Eyeliner - 05 Dragon's Heart,images/273.jpg,https://www.nykaa.com/nykaa-glamoreyes-liquid-eyeliner-05-dragon-s-heart/p/220091
274,Nykaa Get Set Matte! Demi Matte Lip Cream Liquid Lipstick - BASIC,Makeup,450,Premium Makeup product: Nykaa Get Set Matte! Demi Matte Lip Cream Liquid Lipstick - BASIC,images/274.jpg,https://www.nykaa.com/nykaa-get-set-matte-demi-matte-lip-cream-basic/p/540693
275,Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01,Makeup,360,Premium Makeup product: Nykaa Get Winged! Sketch Eyeliner Pen - Black Swan 01,images/275.jpg,https://www.nykaa.com/nykaa-get-winged-eyeliner-black-swan-01/p/196392
276,Nykaa Glamoreyes Coloured Liquid Eyeliner & Pencil Duo - Chaotic Calypso + Jade Jinx,Makeup,637,Premium Makeup product: Nykaa Glamoreyes Coloured Liquid Eyeliner & Pencil Duo - Chaotic Calypso + Jade Jinx,images/276.jpg,https://www.nykaa.com/nykaa-cosmetics-glamoreyes-coloured-liquid-eyeliner-pencil-duo-chaotic-calypso-jade-jinx/p/5880612
277,Nykaa Lash Talk False Eyelash,Skincare,149,Premium Skincare product: Nykaa Lash Talk False Eyelash,images/277.jpg,https://www.nykaa.com/nykaa-lash-talk/p/564441
278,Nykaa Lash Talk False Eyelash - Major Length,Skincare,149,Premium Skincare product: Nykaa Lash Talk False Eyelash - Major Length,images/278.jpg,https://www.nykaa.com/nykaa-lash-talk-major-length/p/564436
279,Nykaa Love Struck Skip A Beat Body Lotion + Perfume,Fragrance,779,Premium Fragrance product: Nykaa Love Struck Skip A Beat Body Lotion + Perfume,images/279.jpg,https://www.nykaa.com/nykaa-love-struck-skip-a-beat-body-lotion-perfume/p/3626216
280,Nykaa Love Struck Tender Touch Shower Gel + Body Lotion + Perfume,Fragrance,1118,Premium Fragrance product: Nykaa Love Struck Tender Touch Shower Gel + Body Lotion + Perfume,images/280.jpg,https://www.nykaa.com/nykaa-naturals-love-struck-tender-touch-shower-gel-body-lotion-perfume/p/4315900
281,Nykaa Matte To Last! Mini Liquid Lipstick - Maithili 25,Makeup,203,Premium Makeup product: Nykaa Matte To Last! Mini Liquid Lipstick - Maithili 25,images/281.jpg,https://www.nykaa.com/nykaa-matte-to-last-mini-liquid-lipstick-maithili/p/520376
282,Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow,Makeup,313,Premium Makeup product: Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow,images/282.jpg,https://www.nykaa.com/nykaa-matte-to-last-metallic-liquid-lipstick/p/569411
283,Nykaa Matte to Last! Mini Liquid Lipstick - Jhumki 14,Makeup,203,Premium Makeup product: Nykaa Matte to Last! Mini Liquid Lipstick - Jhumki 14,images/283.jpg,https://www.nykaa.com/nykaa-matte-to-last-mini-liquid-lipstick-jhumki-14/p/787778
284,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,Makeup,125,Premium Makeup product: Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,images/284.jpg,https://www.nykaa.com/nykaa-matte-to-last-mini-metallic-liquid-lipstick-and-eyeshadow/p/950973
285,Nykaa Mermaid Squad Pouch,Skincare,450,Premium Skincare product: Nykaa Mermaid Squad Pouch,images/285.jpg,https://www.nykaa.com/nykaa-mermaid-squad-pouch/p/343888
286,Nykaa Metal Addict Makeup Bag - Blushing Gold,Makeup,300,Premium Makeup product: Nykaa Metal Addict Makeup Bag - Blushing Gold,images/286.jpg,https://www.nykaa.com/nykaa-metal-addict-makeup-bag-blushing-gold/p/286417
287,Nykaa Mini Skinshield Anti-pollution Matte Foundation,Makeup,169,Premium Makeup product: Nykaa Mini Skinshield Anti-pollution Matte Foundation,images/287.jpg,https://www.nykaa.com/nykaa-cosmetics-mini-skinshield-anti-pollution-matte-foundation/p/4432091
288,Nykaa Mirror Shine Trousseau Box,Skincare,1199,Premium Skincare product: Nykaa Mirror Shine Trousseau Box,images/288.jpg,https://www.nykaa.com/nykaa-mirror-shine-trousseau-box/p/982132
289,Nykaa Mirror Shine Trousseau Box - Rose Gold,Skincare,1599,Premium Skincare product: Nykaa Mirror Shine Trousseau Box - Rose Gold,images/289.jpg,https://www.nykaa.com/nykaa-mirror-shine-trousseau-box-rose-gold/p/646041
290,""Nykaa Moi Fragrance Mini Bar Combo- Amour, Bisous, Joie De Vivre, Raison D'Etre"",Fragrance,847,""Premium Fragrance product: Nykaa Moi Fragrance Mini Bar Combo- Amour, Bisous, Joie De Vivre, Raison D'Etre"",images/290.jpg,https://www.nykaa.com/nykaa-fragrance-mini-bar-combo/p/815797"
291,Nykaa Nail Enamel Combos- Barefoot Stroll + Purple Unicorn + Hasta La Pista Creme,Beauty Tools,483,Premium Beauty Tools product: Nykaa Nail Enamel Combos- Barefoot Stroll + Purple Unicorn + Hasta La Pista Creme,images/291.jpg,https://www.nykaa.com/nykaa-barefoot-stroll-purple-unicorn-hasta-la-pista-creme-nail-enamel-combos/p/3445855
292,Nykaa Naturals 2 in 1 Vibrating Face Roller With Under Eye Massager - Green Jade,Skincare,2309,Premium Skincare product: Nykaa Naturals 2 in 1 Vibrating Face Roller With Under Eye Massager - Green Jade,images/292.jpg,https://www.nykaa.com/nykaa-electric-rollers-green-jade/p/1285508
293,Nykaa Naturals 4 Shampoo Combo-Onion+Apple Cider Vinegar+Amla & Curry Leaves+Fermented Rice Water,Haircare,1037,Premium Haircare product: Nykaa Naturals 4 Shampoo Combo-Onion+Apple Cider Vinegar+Amla & Curry Leaves+Fermented Rice Water,images/293.jpg,https://www.nykaa.com/nykaa-naturals-anti-dandruff-hair-growth-anti-hair-fall-and-dry-damaged-hair-repair-shampoo-combo/p/2777822
294,Nykaa Naturals 5 Shampoo Combo-Onion +Apple Cider Vinegar +Amla +Fermented Rice Water+Reetha,Haircare,1297,Premium Haircare product: Nykaa Naturals 5 Shampoo Combo-Onion +Apple Cider Vinegar +Amla +Fermented Rice Water+Reetha,images/294.jpg,https://www.nykaa.com/nykaa-naturals-shampoo-combo-5-solutions-to-5-concerns/p/3494214
295,Nykaa Naturals Anti-Pigmentation & De-tanning Face Wash Combo - Papaya +Sandalwood & Orange Peel,Beauty Tools,195,Premium Beauty Tools product: Nykaa Naturals Anti-Pigmentation & De-tanning Face Wash Combo - Papaya +Sandalwood & Orange Peel,images/295.jpg,https://www.nykaa.com/nykaa-naturals-anti-pigmentation-de-tanning-face-wash-combo/p/2722174
296,Nykaa Naturals Anti-pigmentation & Purifying Skin Face Wash Combo,Beauty Tools,209,Premium Beauty Tools product: Nykaa Naturals Anti-pigmentation & Purifying Skin Face Wash Combo,images/296.jpg,https://www.nykaa.com/nykaa-naturals-anti-pigmentation-purifying-skin-face-wash-combo/p/2722162
297,Nykaa Naturals Anti-pigmentation & Radiant Skin Face Wash Combo,Beauty Tools,195,Premium Beauty Tools product: Nykaa Naturals Anti-pigmentation & Radiant Skin Face Wash Combo,images/297.jpg,https://www.nykaa.com/nykaa-naturals-anti-pigmentation-radiant-skin-face-wash-combo/p/2722163
298,Nykaa Naturals Anti-pigmentation Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,Skincare,167,Premium Skincare product: Nykaa Naturals Anti-pigmentation Face Wash + Nykaa Tea Tree & Salicylic Acid Spot Patch,images/298.jpg,https://www.nykaa.com/nykaa-naturals-anti-pigmentation-face-wash-nykaa-tea-tree-salicylic-acid-spot-patch/p/2722144
299,Nykaa Naturals Apple Cider Vinegar & Ginger Anti- Dandruff Shampoo and Hair Wrap Combo,Haircare,674,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti- Dandruff Shampoo and Hair Wrap Combo,images/299.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-shampoo-and-towel/p/1502902
300,""Nykaa Naturals Apple Cider Vinegar & Ginger Anti-Dandruff Oil, Shampoo, Mask & Wrap Combo"",Haircare,1362,""Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti-Dandruff Oil, Shampoo, Mask & Wrap Combo"",images/300.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-hair-mask-hair-wrap-combo/p/3955548"
301,Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil + Shampoo + Massager Combo,Haircare,1048,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil + Shampoo + Massager Combo,images/301.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-massager-combo/p/5202105
302,Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil And Shampoo Combo,Haircare,749,Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil And Shampoo Combo,images/302.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-and-shampoo-combo/p/3955542
303,""Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil, Shampoo And Hair Mask Combo"",Haircare,1118,""Premium Haircare product: Nykaa Naturals Apple Cider Vinegar & Ginger Anti-dandruff Hair Oil, Shampoo And Hair Mask Combo"",images/303.jpg,https://www.nykaa.com/nykaa-naturals-apple-cider-vinegar-ginger-anti-dandruff-hair-oil-shampoo-and-hair-mask-combo/p/3955545"
